itemID_i	itemID_j	weight
63854	5445	1
6015	63584	5
6015	12223	5
6015	32231	1
6015	77291	1
6015	34283	1
6015	20266	1
63584	12223	5
63584	32231	1
63584	77291	1
63584	34283	1
63584	20266	1
12223	32231	1
12223	77291	1
12223	34283	1
12223	20266	1
77499	30311	1
77499	18597	1
77499	5193	1
30311	46933	1
30311	59535	1
30311	74216	1
30311	55968	1
30311	46492	1
30311	3487	1
30311	59646	1
30311	20775	1
39258	39258	3
39258	33302	2
39258	63275	1
39258	38097	1
39258	5235	1
54061	3667	1
54061	40536	1
54061	55789	1
54061	62357	1
54061	1094	1
54061	35772	1
54061	77617	1
54061	38013	1
54061	35468	2
54061	34644	1
54061	41215	1
54061	50757	1
54061	61787	1
54061	489	1
54061	54211	1
54061	55863	1
54061	60813	1
54061	20574	1
54061	47795	1
54061	61037	1
54061	32117	1
54061	36050	1
54061	51017	1
54061	60407	1
54061	66061	1
54061	26285	1
54061	47898	1
54061	55907	1
54061	76657	1
54061	49981	1
54061	50069	1
54061	75864	1
54061	75112	1
54061	66898	1
54061	45027	1
54061	72618	1
54061	21370	1
54061	54986	1
54061	42472	1
42631	22621	2
42631	12369	2
22621	12369	1
12369	6757	1
12369	76655	3
63533	12925	1
58677	74743	3
58677	28917	1
14954	57961	1
14954	41373	1
14954	73997	2
14954	15315	1
14954	25916	1
14954	20756	1
14954	50757	1
14954	2254	1
14954	54218	1
57961	22703	1
57961	33075	1
5160	4153	7
5160	3667	6
5160	77655	3
5160	3099	2
5160	29817	1
5160	21373	1
5160	20696	1
5160	77587	1
5160	19621	1
5160	56962	1
5160	36955	1
5160	53031	1
5160	75419	1
5160	26804	1
5160	52237	1
5160	51230	1
5160	29658	1
5160	63144	1
5160	52260	1
5160	74157	1
5160	12029	1
5160	43913	1
5160	79066	1
5160	65918	1
5160	36127	1
5160	31409	1
5160	34370	1
5160	16444	1
5160	66061	1
4153	3667	4
4153	77655	8
4153	19861	1
4153	3099	2
4153	29817	1
4153	21373	1
4153	20696	1
4153	77587	1
4153	19621	1
4153	56962	2
4153	36955	1
4153	53031	1
4153	75419	2
4153	26804	1
4153	52237	1
4153	51230	1
4153	29658	1
4153	63144	1
4153	52260	1
4153	74157	1
4153	12029	1
4153	43913	1
4153	79066	1
4153	65918	1
4153	36127	1
4153	31409	1
4153	34370	1
4153	16444	1
4153	66061	1
4153	4760	1
4153	47292	1
4153	57501	1
4153	49214	1
4153	70788	1
12429	57323	1
12429	54804	1
12429	69132	1
12155	47020	1
12155	15291	1
12155	13123	1
13246	20815	1
13246	74304	1
42161	47292	1
29030	43962	1
29030	68463	1
29030	73288	1
29030	20701	1
29030	14232	1
29030	26528	1
29030	38779	1
29030	67999	1
29030	34701	1
29030	77655	1
7285	6427	1
7285	40479	1
7285	24033	1
6427	40479	1
6427	24033	1
6427	26528	1
6427	28671	1
40479	24033	1
24033	40846	1
2266	41802	1
2266	44035	1
2266	30811	1
2266	61877	1
2266	14500	1
2266	5397	1
2266	53877	1
2266	13007	1
2266	20525	1
2266	6037	1
2266	46307	1
2266	31355	1
41802	44035	1
41802	30811	1
41802	61877	1
41802	35200	1
41802	51544	1
41802	17556	1
41802	24142	1
44035	30811	1
44035	61877	1
44035	25313	1
44035	8479	1
44035	32650	1
44035	10488	1
44035	2094	1
44035	60693	1
44035	39101	1
44035	51465	1
44035	3737	1
30811	61877	1
30811	26968	1
30811	53348	1
30811	33066	2
30811	22271	2
30811	7947	1
30811	11510	1
30811	62869	1
30811	23683	1
30811	55368	1
30811	70624	1
30811	8317	1
30811	48217	2
30811	32968	1
30811	16372	1
30811	28118	1
30811	52326	1
30811	3737	1
30811	31585	1
30811	13729	1
30811	4214	1
30811	66833	1
30811	30758	1
23702	728	1
23702	47016	3
23702	69721	3
23702	28332	1
23702	70314	2
23702	48579	1
34616	1680	1
34616	59151	1
34616	4722	1
34616	58438	1
34616	17287	1
34616	70765	1
34616	57137	1
34616	53581	1
73533	52283	1
73533	36524	1
73533	28255	1
73533	58691	1
21212	56224	1
21212	39139	1
21212	760	1
21212	32126	1
21212	5830	1
21212	6748	1
21212	65507	1
21212	5098	1
21212	35370	1
21212	15101	1
21212	43405	1
21212	67219	1
21212	51779	1
73214	37885	1
73214	18650	1
73214	52530	1
73214	21863	1
73214	18530	1
73214	45909	1
73214	64251	1
73214	11748	1
73214	71894	1
73214	28627	1
73214	4722	1
73214	18640	1
73214	41612	1
73214	14190	1
73214	59481	1
42971	28584	2
28584	26970	1
65783	54953	1
63361	57519	1
63361	37883	1
63361	14588	1
63361	49736	1
59613	39057	1
59613	31965	1
59613	71508	1
59613	13270	1
60600	1088	2
60600	58900	1
60600	6001	1
60600	71069	1
60600	52582	1
60600	28118	2
60600	21786	1
60600	62879	1
60600	55498	1
60600	20360	1
60600	42095	1
60600	72105	1
60600	16283	2
60600	66827	1
60600	15502	1
60600	69328	1
60600	53656	1
60600	22417	1
60600	64385	1
60600	63271	1
60600	40794	1
37986	45843	1
37986	71353	1
74512	42351	1
74512	61607	1
74512	77243	1
74512	34599	1
42679	33630	2
55322	53960	1
55322	12113	2
55322	60305	2
53960	46591	1
53960	20446	1
53960	12914	1
53960	50109	1
53960	51047	1
53960	19201	1
76324	12771	1
76324	4327	1
76324	17289	1
52112	28261	1
52112	74392	1
28612	25403	1
28612	49660	1
28612	18835	2
28612	33512	1
28612	76353	1
28612	2178	1
28612	36172	1
28612	29427	1
28612	77750	1
28612	17188	1
28612	66000	1
28612	41036	1
28612	50333	1
28612	55666	1
28612	7020	1
28612	14896	1
25403	49660	1
25403	18835	1
25403	55854	1
49660	18835	1
18835	13765	1
18835	57780	1
18835	54791	1
18835	38609	1
18835	76353	1
68792	23106	1
68792	77807	1
68792	8049	1
68792	48792	1
68792	19828	1
68792	39268	1
68792	71060	3
68792	75732	1
68792	71841	1
68792	47274	1
68792	52879	1
68792	36201	1
23106	73280	2
23106	24969	2
23106	12438	3
23106	61157	1
23106	24934	1
23106	25276	1
23106	28835	1
18309	30446	2
18309	48783	2
18309	8193	1
18309	44827	2
18309	13750	2
18309	31702	1
18309	60014	1
18309	40887	1
18309	1048	1
18309	38503	1
18309	5790	1
18309	52890	1
18309	36013	1
18309	11470	1
18309	71163	1
18309	68157	1
18309	45929	1
18309	44058	1
18309	21325	1
18309	66075	1
18309	12641	1
18309	43076	1
18309	50382	1
18309	22190	1
18309	17511	1
18309	14082	1
18309	65008	1
18309	17425	1
18309	46661	1
18309	34225	1
18309	71462	1
18309	64874	1
18309	74310	1
18309	49955	1
18309	67003	1
18309	66055	1
18309	57451	1
18309	43834	1
18309	61358	1
18309	34371	1
18309	70181	1
18309	62380	1
18309	59032	1
18309	64086	1
18309	51870	1
18309	46730	1
18309	2363	1
18309	46769	1
18309	39430	1
18309	26565	1
18309	1421	1
18309	27535	1
18309	3163	1
18309	59614	1
18309	9275	1
18309	63083	1
18309	63252	1
18309	29095	1
18309	53600	1
18309	255	1
18309	73202	1
18309	17040	1
18309	5845	1
18309	21094	1
18309	53862	1
18309	57221	1
18309	38043	1
18309	43019	1
18309	47074	1
18309	36441	1
18309	75109	1
18309	35663	1
18309	38170	1
18309	42334	1
18309	11833	1
18309	46142	1
18309	11463	1
18309	31297	1
30446	40211	1
30446	17511	2
30446	57214	1
30446	32832	1
30446	1048	2
30446	40887	1
30446	38503	1
30446	5790	1
30446	52890	1
30446	36013	1
30446	44827	1
30446	11470	1
30446	71163	1
30446	68157	1
30446	45929	1
30446	44058	1
30446	21325	1
30446	66075	1
30446	12641	1
30446	43076	1
30446	50382	1
30446	22190	1
30446	14082	1
30446	13750	1
30446	65008	1
30446	48783	1
30446	17425	1
30446	46661	1
30446	34225	1
30446	71462	1
30446	64874	1
30446	74310	1
30446	49955	1
30446	67003	1
30446	66055	1
30446	57451	1
30446	43834	1
30446	61358	1
30446	34371	1
30446	70181	1
30446	62380	1
30446	59032	1
30446	64086	1
30446	51870	1
30446	46730	1
30446	2363	1
30446	46769	1
30446	39430	1
30446	26565	1
30446	1421	1
30446	27535	1
30446	3163	1
30446	59614	1
30446	9275	1
30446	63083	1
30446	63252	1
30446	29095	1
30446	53600	1
30446	255	1
30446	73202	1
30446	17040	1
30446	5845	1
30446	21094	1
2987	12347	1
12347	37707	1
12347	37841	1
12347	49505	1
26011	43703	1
26011	2448	1
26011	2290	1
26011	61684	1
4860	64037	1
4860	42202	1
4860	5281	1
4860	10147	1
4860	74023	1
4860	67921	1
47420	21613	1
47420	17587	1
21613	71084	5
21613	57501	1
21613	47211	1
72859	1515	1
72859	45840	1
72859	11231	1
72859	55368	1
72859	60411	1
72859	22271	1
72859	74299	1
72859	25088	1
72859	48429	1
76922	22519	3
76922	7916	1
76922	36953	1
76922	5627	1
76922	55134	1
76922	239	1
76922	46486	1
76922	10493	1
76922	40179	1
76922	71636	1
76922	76100	1
76922	45503	1
76922	5495	1
76922	15037	1
76922	65231	1
22519	5627	1
22519	55134	1
22519	239	1
22519	46486	1
22519	10493	1
22519	40179	1
22519	71636	1
22519	76100	1
22519	45503	1
22519	5495	1
22519	15037	1
22519	65231	1
53486	11510	1
53486	8317	1
16537	56871	1
16537	74292	1
16537	8542	1
16537	34721	1
30732	53882	1
30732	14887	1
30732	12327	1
30732	65165	1
30732	77542	1
35529	55156	1
8498	72066	2
8498	22627	2
8498	6579	1
8498	58083	1
8498	26764	1
8498	40536	1
72066	22627	2
72066	6579	1
72066	58083	1
72066	26764	1
72066	40536	1
72066	10338	1
22627	6579	1
22627	58083	1
22627	26764	1
22627	40536	1
22627	71401	1
22627	76790	1
38469	46341	1
38469	31988	1
38469	78602	1
38469	27429	1
38469	4784	1
38469	61119	1
38469	66423	1
38469	71069	1
38469	30763	1
38469	62764	1
38469	64385	1
38469	19885	1
38469	56168	1
38469	7888	1
38469	31802	1
38469	31125	1
38469	67474	1
38469	53656	1
46341	31988	1
46341	3927	3
46341	14588	2
46341	44371	1
46341	62360	1
46341	56013	1
46341	60613	1
46341	41370	1
46341	3737	1
46341	22898	1
31988	44907	1
31988	66487	1
78228	34450	2
31394	31030	1
31394	60124	1
31394	47016	1
62049	42961	1
42961	121	1
6971	17671	1
6971	65667	1
6971	41236	1
6971	39972	1
6971	1703	1
6971	55568	1
34942	37611	1
34942	7817	1
28900	38742	1
28900	50533	1
4728	16688	1
32677	66927	1
32677	60609	2
32677	21900	2
32677	38299	1
32677	22912	1
32677	68257	1
32677	35755	1
32677	28785	1
32677	26395	1
32677	24363	1
32677	39268	1
32677	26584	1
32677	48204	1
32677	16262	1
32677	8365	1
32677	50651	1
32677	14487	1
32677	70880	1
32677	39170	1
32677	28855	1
32677	32118	1
32677	49440	1
32677	46279	1
32677	4319	1
32677	13481	1
32677	71060	1
32677	15185	1
32677	17173	1
32677	16461	1
32677	22203	1
32677	5884	1
74840	36930	1
72062	6556	1
72062	44552	1
6556	44552	1
6556	22460	2
6556	67796	1
6556	55779	1
6556	6253	1
65008	57451	2
65008	40887	1
65008	1048	1
65008	38503	1
65008	5790	1
65008	52890	1
65008	36013	1
65008	44827	1
65008	11470	1
65008	71163	1
65008	68157	1
65008	45929	1
65008	44058	1
65008	21325	1
65008	66075	1
65008	12641	1
65008	43076	1
65008	50382	1
65008	22190	1
65008	17511	1
65008	14082	1
65008	13750	1
65008	48783	1
65008	17425	1
65008	46661	1
65008	34225	1
65008	71462	1
65008	64874	1
65008	74310	1
65008	49955	1
65008	67003	1
65008	66055	1
65008	43834	1
65008	61358	1
65008	34371	1
65008	70181	1
65008	62380	1
65008	59032	1
65008	64086	1
65008	51870	1
65008	46730	1
65008	2363	1
65008	46769	1
65008	39430	1
65008	26565	1
65008	1421	1
65008	27535	1
65008	3163	1
65008	59614	1
65008	9275	1
65008	63083	1
65008	63252	1
65008	29095	1
65008	53600	1
65008	255	1
65008	73202	1
65008	17040	1
65008	5845	1
65008	21094	1
57451	40887	1
57451	1048	1
57451	38503	1
57451	5790	1
57451	52890	1
57451	36013	1
57451	44827	1
57451	11470	1
57451	71163	1
57451	68157	1
57451	45929	1
57451	44058	1
57451	21325	1
57451	66075	1
57451	12641	1
57451	43076	1
57451	50382	1
57451	22190	1
57451	17511	1
57451	14082	1
57451	13750	1
57451	48783	1
57451	17425	1
57451	46661	1
57451	34225	1
57451	71462	1
57451	64874	1
57451	74310	1
57451	49955	1
57451	67003	1
57451	66055	1
57451	43834	1
57451	61358	1
57451	34371	1
57451	70181	1
57451	62380	1
57451	59032	1
57451	64086	1
57451	51870	1
57451	46730	1
57451	2363	1
57451	46769	1
57451	39430	1
57451	26565	1
57451	1421	1
57451	27535	1
57451	3163	1
57451	59614	1
57451	9275	1
57451	63083	1
57451	63252	1
57451	29095	1
57451	53600	1
57451	255	1
57451	73202	1
57451	17040	1
57451	5845	1
57451	21094	1
13928	50246	1
13928	36196	1
13928	59525	1
50246	44907	1
34773	29418	1
34773	63384	3
34773	55541	1
34773	78397	2
34773	63382	1
34773	67311	1
34773	78553	1
34773	53793	1
62583	8167	1
62583	66930	1
62583	65350	1
62583	24748	1
62583	2448	1
62583	1384	1
62583	11245	2
62583	47994	1
62583	75109	1
62583	13653	1
62583	66886	1
62583	48007	1
62583	28692	1
62583	34442	1
22300	78126	1
22300	69328	1
22300	73367	1
22300	17577	1
22300	62879	1
10482	6348	2
10482	45285	4
10482	30714	2
10482	69093	4
10482	4369	1
10482	63135	1
10482	22587	1
6348	45285	2
6348	30714	3
6348	69093	2
6348	63135	1
6348	22587	1
45285	30714	2
45285	69093	3
45285	63135	1
45285	22587	1
30714	69093	2
30714	63135	1
30714	22587	1
69093	35748	1
69093	63135	1
69093	22587	1
62509	64660	1
62509	64979	1
62509	38575	1
62509	9325	1
64660	15502	1
18421	46549	1
46549	36422	1
46549	48872	1
46549	22133	1
46549	52652	1
74216	12564	4
74216	873	3
74216	58412	1
74216	10988	1
74216	40020	1
74216	63851	1
74216	62806	1
74216	13517	1
74216	2841	1
74216	16474	1
74216	22991	1
74216	71451	1
74216	38105	1
74216	10221	1
74216	46933	1
74216	59535	1
74216	55968	1
74216	46492	1
74216	3487	1
74216	59646	1
74216	20775	1
12564	10988	2
12564	14673	1
12564	873	4
12564	58412	1
12564	40020	1
12564	63851	1
12564	62806	1
12564	13517	1
33309	62826	1
33309	72411	1
33309	9688	1
33309	62696	1
33309	55403	1
33309	75576	1
33309	28698	1
33309	45237	1
45936	24117	1
45936	20601	1
45936	41132	1
45936	615	1
45936	73492	1
45936	64800	1
45936	6125	1
45936	12626	1
45936	68719	1
45936	77012	1
45936	59240	1
45936	24817	1
45936	44643	1
45936	33655	1
45936	53229	1
45936	36353	1
45936	4760	1
45936	802	1
45936	10204	1
45936	54986	1
45936	18717	1
45936	10716	1
45936	489	1
45936	76994	1
45936	35663	1
45936	72270	1
45936	24409	1
45936	70227	1
69630	7361	1
69630	24285	2
69630	67204	1
7361	24285	1
7361	67204	1
7361	43079	1
7361	46755	1
7361	78602	1
7361	21294	1
7361	35613	1
7361	57137	1
7361	24590	1
7361	4433	1
7361	69961	1
7361	12037	1
24285	67204	1
38042	16023	1
38042	53656	1
16023	53656	1
16023	73988	1
16023	14923	1
16023	38650	2
53656	1088	1
53656	28118	1
53656	69328	1
53656	22417	1
53656	41528	1
45520	55913	1
45520	39631	1
45520	56472	1
53957	19885	1
53957	23078	1
53957	48844	1
19885	56168	1
19885	7888	1
19885	31802	1
54007	52938	1
52938	26850	1
52938	37611	1
52938	51554	1
52938	43468	1
52938	50109	1
52938	45913	1
52938	14713	1
52938	75394	1
52938	76643	1
52938	41935	1
52938	58968	1
52938	6224	1
52938	19642	1
52938	48840	1
52938	17794	1
52938	54986	1
52938	60813	1
52938	55863	1
52938	489	1
52938	33742	1
52938	43222	1
52938	43567	1
52938	59859	1
52938	36050	1
52938	42472	1
52938	36059	1
52938	1023	1
52938	29997	1
52938	22559	1
52938	64040	1
52938	18925	1
52938	55842	1
52938	50638	1
52938	17453	1
52938	51017	1
52938	11745	1
52938	57898	1
52938	20219	1
52938	14739	1
52938	21227	1
52938	11365	1
52938	8369	1
52938	49274	1
52938	1505	1
52938	55366	1
52938	22233	1
52938	2254	1
52938	22330	1
36917	36917	2
3161	14860	2
3161	1048	1
3161	255	1
3161	42797	1
3161	21325	1
3161	4297	1
3161	5790	1
3161	36713	1
3161	24516	1
14860	1048	1
14860	255	1
14860	42797	1
14860	21325	1
14860	4297	1
14860	5790	1
14860	36713	1
14860	24516	1
36202	50623	1
36202	70074	3
36202	56307	1
36202	5052	1
36202	72414	1
50623	70074	1
50623	56307	1
70074	56307	1
70074	5052	1
70074	72414	1
13223	49031	1
8075	10968	1
8075	45727	1
10968	38927	1
10968	60883	1
10968	16608	1
10968	24925	1
44803	78687	1
44803	72225	1
42017	70841	1
42017	26986	1
42017	52127	1
42017	8226	1
42017	43123	1
42017	37450	1
42017	38314	1
24273	66700	1
24273	51373	1
24273	48408	1
24273	48579	1
24273	45154	1
24273	48330	1
24273	18524	1
24273	73218	1
24273	2094	1
66700	51373	1
66700	48408	1
66700	48579	1
66700	45154	1
66700	48330	1
66700	18524	1
66700	7015	1
66700	20865	1
66700	42136	1
66700	19099	1
66700	26918	1
66700	67212	1
66700	63012	1
66700	39789	1
66700	64192	1
66700	46397	1
66700	29598	1
66700	35563	1
66700	23792	1
66700	57936	1
66700	67944	1
51373	48408	1
51373	48579	1
51373	45154	1
51373	48330	1
51373	18524	1
51373	45603	1
51373	64385	1
51373	26159	1
51373	58359	1
48408	48579	1
48408	45154	1
48408	48330	1
48408	18524	1
48408	35207	1
48408	32503	1
48408	39838	1
48408	67202	1
48579	45154	1
48579	48330	1
48579	18524	1
48579	16416	1
48579	43063	1
48579	58219	1
48579	42220	1
48579	57743	1
48579	47016	1
48579	70127	1
48579	70703	1
45154	48330	1
45154	18524	1
45154	62879	1
45154	28118	1
45154	27146	1
45154	32313	1
45154	21198	1
45154	66388	1
45154	10829	1
45154	60900	1
45154	57506	1
45154	78175	1
45154	24846	1
48330	18524	1
48330	17236	1
48330	59097	1
48330	632	1
18524	53473	1
18524	53348	1
18524	36249	1
18524	2671	1
18524	43841	1
24796	77542	2
70841	37937	1
37937	76554	1
37937	62663	1
14149	10933	1
14149	34382	1
14149	19919	1
10933	34382	1
10933	61105	1
2290	74845	2
2290	1334	1
2290	2448	1
2290	35688	1
2290	78963	1
2290	72920	1
2290	18555	1
2290	12761	1
74845	64671	2
74845	981	1
74845	10447	2
74845	3729	1
74845	66110	1
74845	65197	1
74845	42268	1
74845	74299	1
74845	18555	1
74845	35643	1
74845	76282	1
74845	43250	1
9477	24510	1
9477	61114	5
9477	23246	6
9477	60861	1
9477	23495	1
9477	63579	1
9477	29418	1
24510	61114	1
61114	23246	1
61114	38388	1
36092	18591	1
36092	17614	1
21450	24367	1
70468	55341	4
70468	37251	1
70468	65521	1
55341	38575	1
55341	37251	1
55341	65521	1
55341	72292	1
55341	43856	1
55341	52326	1
55341	26304	1
55341	49245	1
36205	4835	1
20815	71246	1
20815	27097	1
20815	55679	1
2756	58356	1
2756	63709	1
58356	74167	1
58356	5849	1
70284	54452	1
70284	60311	1
70284	23034	1
70284	32199	1
70284	70464	1
58918	15185	1
58918	15444	1
58918	42453	1
58918	52618	1
58918	71997	1
58918	1436	1
58918	39775	1
58918	23760	1
58918	77995	1
58918	54030	1
1788	3116	3
72706	49218	1
72706	51484	1
72706	14691	1
72706	57482	1
72706	59239	1
72706	22227	1
72706	37313	1
72706	33548	1
31050	58254	3
31050	21029	1
31050	66396	3
31050	78055	2
31050	37379	2
31050	13653	1
31050	17816	1
31050	39430	1
61991	69961	1
61991	72644	2
61991	24511	1
61991	50195	1
69961	72644	1
69961	24511	1
69961	26308	1
69961	21294	1
69961	35613	1
69961	57137	1
69961	24590	1
69961	4433	1
69961	46074	1
72644	24511	1
72644	70057	1
28647	58069	1
28647	37442	1
28647	17294	1
28647	70796	1
28647	6224	1
28647	39952	1
28647	14713	1
28647	36050	1
28647	23050	1
28647	46070	1
28647	65281	1
28647	30810	1
28647	67252	1
28647	48168	1
28647	54257	1
28647	77052	1
28647	42529	1
28647	9375	1
28647	63796	1
28647	51007	1
28647	29695	1
28647	22882	1
28647	46781	1
28647	43775	1
28647	19274	1
28647	15185	1
28647	11745	1
28647	37643	1
28647	29997	1
28647	71150	1
28647	70894	1
28647	71401	1
28647	59842	1
28647	20898	1
28647	59195	1
28647	71797	1
28647	53752	1
28647	18707	1
28647	7419	1
28647	20219	1
28647	6576	1
28647	45541	1
28647	55216	1
28647	50644	1
28647	54980	1
28647	33854	1
28647	11562	1
28647	60233	1
31921	25868	1
31921	37020	1
31921	1685	1
31921	16283	1
31921	39050	1
31921	68560	1
31921	20516	1
3820	57574	1
57574	24032	1
51018	41351	1
51018	687	1
51018	62873	1
41351	12925	1
41351	62413	1
41351	34119	1
41351	78077	1
41351	22073	1
41351	72488	1
41351	4690	1
41351	38099	1
41351	66227	1
41351	66288	1
41351	72315	1
41351	21370	1
41351	61405	1
38320	26866	1
22432	65350	1
22432	7910	1
22432	25366	1
22432	28365	1
61358	40887	1
61358	1048	1
61358	38503	1
61358	5790	1
61358	52890	1
61358	36013	1
61358	44827	1
61358	11470	1
61358	71163	1
61358	68157	1
61358	45929	1
61358	44058	1
61358	21325	1
61358	66075	1
61358	12641	1
61358	43076	1
61358	50382	1
61358	22190	1
61358	17511	1
61358	14082	1
61358	13750	1
61358	48783	1
61358	17425	1
61358	46661	1
61358	34225	1
61358	71462	1
61358	64874	1
61358	74310	1
61358	49955	1
61358	67003	1
61358	66055	1
61358	43834	1
61358	34371	1
61358	70181	1
61358	62380	1
61358	59032	1
61358	64086	1
61358	51870	1
61358	46730	1
61358	2363	1
61358	46769	1
61358	39430	1
61358	26565	1
61358	1421	1
61358	27535	1
61358	3163	1
61358	59614	1
61358	9275	1
61358	63083	1
61358	63252	1
61358	29095	1
61358	53600	1
61358	255	1
61358	73202	1
61358	17040	1
61358	5845	1
61358	21094	1
32060	65813	1
32060	5962	1
32060	19294	1
32060	40760	1
65813	5962	1
65813	19294	1
65813	40760	1
5962	19294	1
5962	40760	1
5962	29270	1
5962	4585	1
5962	48707	1
5962	52005	1
19294	40760	1
66143	29034	1
66143	47558	1
66143	56550	2
66143	77945	1
66143	42730	1
32464	72142	9
32464	66797	2
32464	69670	1
32464	59664	1
72142	66797	2
72142	69670	1
73202	3605	1
73202	21370	1
73202	40887	1
73202	1048	1
73202	38503	1
73202	5790	1
73202	52890	1
73202	36013	1
73202	44827	1
73202	11470	1
73202	71163	1
73202	68157	1
73202	45929	1
73202	44058	1
73202	21325	1
73202	66075	1
73202	12641	1
73202	43076	1
73202	50382	1
73202	22190	1
73202	17511	1
73202	14082	1
73202	13750	1
73202	48783	1
73202	17425	1
73202	46661	1
73202	34225	1
73202	71462	1
73202	64874	1
73202	74310	1
73202	49955	1
73202	67003	1
73202	66055	1
73202	43834	1
73202	34371	1
73202	70181	1
73202	62380	1
73202	59032	1
73202	64086	1
73202	51870	1
73202	46730	1
73202	2363	1
73202	46769	1
73202	39430	1
73202	26565	1
73202	1421	1
73202	27535	1
73202	3163	1
73202	59614	1
73202	9275	1
73202	63083	1
73202	63252	1
73202	29095	1
73202	53600	1
73202	255	1
73202	17040	1
73202	5845	1
73202	21094	1
73202	23259	1
73202	38099	1
73202	76489	1
73202	31297	1
73202	43483	1
73202	51291	1
73202	53594	1
73202	67107	2
49616	71578	1
49616	1155	1
49616	15885	1
49616	14337	1
49616	21206	1
27893	57039	1
27893	36050	1
27893	51017	1
27893	56812	1
27893	19475	1
27893	19072	1
27893	76767	1
27893	69051	1
27893	3901	1
27893	76566	1
27893	78660	1
27893	27028	1
27893	47808	1
1861	24142	1
24142	69131	1
24142	28967	1
24142	15996	1
24142	18686	1
15256	22790	1
61868	60782	1
61868	30788	1
60782	30788	1
46028	44362	1
46028	46535	2
46028	19861	1
46028	23162	1
46028	6510	1
46028	57039	1
46028	43222	1
46028	37533	1
46028	63796	1
46028	51007	1
46028	8387	1
46028	28053	1
46028	78301	1
46028	3286	1
46028	489	1
46028	66403	1
46028	65771	1
46028	11001	1
46028	8369	1
46028	6042	1
46028	78432	1
46028	76131	1
46028	42453	1
46028	12104	1
46028	20601	1
46028	32267	1
46028	37135	1
46028	6363	1
46028	54894	1
46028	60813	1
46028	42334	1
46028	67751	1
46028	36444	1
46028	66691	1
46028	5235	1
46028	70153	1
46028	64814	1
46028	43468	1
46028	48840	1
46028	53470	1
46028	35505	1
46028	74673	1
46028	76422	1
46028	25301	1
46028	20137	1
29052	74718	2
29052	62497	1
29052	60406	1
29052	38346	1
29052	47365	1
29052	76629	1
29052	36312	1
74718	62497	1
74718	60406	1
74718	38346	1
51484	49736	1
51484	21676	1
51484	12810	1
51484	11894	1
51484	14691	1
51484	57482	1
51484	59239	1
51484	37313	1
51484	67021	1
51484	69816	1
51484	73481	1
51484	71578	1
6564	51870	1
51870	40887	1
51870	1048	1
51870	38503	1
51870	5790	1
51870	52890	1
51870	36013	1
51870	44827	1
51870	11470	1
51870	71163	1
51870	68157	1
51870	45929	1
51870	44058	1
51870	21325	1
51870	66075	1
51870	12641	1
51870	43076	1
51870	50382	1
51870	22190	1
51870	17511	1
51870	14082	1
51870	13750	1
51870	48783	1
51870	17425	1
51870	46661	1
51870	34225	1
51870	71462	1
51870	64874	1
51870	74310	1
51870	49955	1
51870	67003	1
51870	66055	1
51870	43834	1
51870	34371	1
51870	70181	1
51870	62380	1
51870	59032	1
51870	64086	1
51870	46730	1
51870	2363	1
51870	46769	1
51870	39430	1
51870	26565	1
51870	1421	1
51870	27535	1
51870	3163	1
51870	59614	1
51870	9275	1
51870	63083	1
51870	63252	1
51870	29095	1
51870	53600	1
51870	255	1
51870	17040	1
51870	5845	1
51870	21094	1
36448	65713	1
36448	15291	1
36448	18200	1
60717	57780	1
60717	13972	1
60717	59535	1
57780	54791	1
57780	38609	1
55428	45551	1
55428	6380	1
55428	51213	1
55428	11435	1
44300	11820	1
44300	64385	1
44300	63439	1
44300	5584	1
44300	75423	1
44300	66226	1
44300	75199	1
44300	47908	1
44300	60311	1
44300	19048	1
44300	7950	1
44300	19825	1
44300	60263	1
19072	57137	2
19072	19475	2
19072	56812	1
19072	76767	1
19072	44280	1
19072	35613	1
72811	52148	3
72811	76665	1
72811	55907	2
72811	78489	2
52148	55907	2
52148	78489	1
7012	54639	1
7012	69410	1
7012	20720	1
7012	57367	1
7012	6332	1
7012	49468	1
7012	27493	1
7012	58181	1
7012	24179	1
7012	66136	1
7012	24419	1
7012	68465	1
7012	5625	1
7012	8769	1
7012	783	1
7012	57124	1
7012	65594	1
7012	47211	1
7012	32803	1
7012	66359	1
7012	68717	1
7012	8956	1
7012	66646	1
7012	68500	1
7012	23818	1
7012	19848	1
7012	10215	1
7012	23534	1
28561	52214	1
73157	71404	1
73157	30662	1
73157	59966	1
73157	25664	1
73157	57545	2
73157	27741	1
11408	64416	1
11408	15762	1
11408	24797	1
11408	50561	2
11408	50733	1
11408	30881	1
11408	73906	1
11408	51800	1
11408	31965	1
11408	14594	1
11408	71895	1
11408	46107	1
11408	60693	1
11408	51465	1
11408	8979	1
52283	59852	1
52283	36524	1
24187	29139	1
24187	40829	1
24187	56503	1
24187	49572	1
24187	54454	1
24187	23694	1
24187	24126	1
24187	63507	1
24187	20324	1
24187	77238	1
24187	22989	1
29139	40829	1
29139	56503	1
29139	49572	1
29139	54454	1
29139	23694	2
29139	24126	1
29139	63507	1
29139	20324	1
29139	60961	1
40829	56503	1
40829	49572	1
40829	54454	1
40829	23694	1
40829	24126	1
40829	63507	1
40829	20324	1
40829	12846	1
40829	30774	1
40829	73252	1
40829	35988	1
40829	70765	1
56503	49572	1
56503	54454	1
56503	23694	1
